Date,5_YR_R,7_YR_R,10_YR_R,UST_1M,UST_3M,UST_6M,UST_1Y,UST_2Y,UST_3Y,UST_5Y,UST_7Y,UST_10Y,UST_20Y,FF,CP3M,CP3M-FF,UST_3M-FF,UST_6M-FF,UST_1Y-FF,UST_5Y-FF,UST_10Y-FF,AAA_YLD,BAA_YLD,AAA_YLD-FF,BAA_YLD-FF,SOYBEAN,WHEAT,CORN,GOLD,ALUMIN,NICKEL,WTI OIL,COPPER,SP500,SP500_DIV,SP500_IND,SP500_PE,VIX,USDEUR,USDJPY,USDGBP,USDCHF,USDCAD,USDWBGD,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,WPSFD49207,WPSFD49502,WPSID61,WPSID62,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST
3/30/2003,-0.495013251,-0.000543532,0.001723977,-0.0344,0.0232,-0.1414,-0.7683,-0.8580,-0.6813,-0.4085,-0.0677,-0.1066,0.1529,0.2759,0.1991,0.0127,-0.2092,-0.3378,-0.7731,-0.4933,-0.2605,-0.5215,-0.7100,-0.5410,-0.6606,0.1326,-0.5204,-0.4008,0.6886,-0.8131,-0.8378,2.0676,-1.7267,-1.5698,1.2467,-1.8173,-0.8559,-0.2752,-1.8705,-1.1219,-0.5710,-1.6142,-1.1759,-1.3382,0.127265633,0.26807867,0.310909685,-0.161531524,-0.112040649,-0.538450056,-0.583959399,-0.500971275,-0.536988022,-0.159141889,-0.944190361,-0.397908573,-0.421344239,-0.495442678,-0.244009961,-0.467462928,-0.785233557,-0.428149758,-0.486787956,-0.162985818,-0.224147039,0.611343706,0.051412409,0.142994714,0.884568328,-0.051295189,0.21792276,0.655379707,0.38226913,0.794132273,0.171164109,-0.16649182,-0.463491869,-0.63527463,0.311522342,-0.926472514,-0.908234151,-0.929374462,-0.109111426,-0.195191447,-0.298289816,0.004574434,0.963165434,-0.248520988,-1.745478865,-0.350220691,-1.686671783,0.902445274,0.748887093,1.468343403,0.57142914,1.042414867,0.972813665,0.901642956,1.616224261,0.731102764,0.966721682,-1.33278087,-0.482669412,-0.311272409,-0.250658142,-0.369010155,0.969602568,0.057851855,0.394555544,0.731831243,0.02085811,0.462660973,0.034180179,0.223644284,0.147015189,0.512295885,0.312067041,-2.39119193,-2.255014656,-3.982343609,-5.612756503,-1.17518221,-1.989745034,0.588623112,-1.343607391,0.338963274,-1.530217371,-0.553143955,-2.288568766,-1.819151846,-2.029092948,-1.912068219,-2.139135177,-0.108022081,-1.602378479,-2.250868792,-0.253260707,0.19808354,-0.714662336,1.750310387,1.63072671,0.209941179,0.003089398
4/6/2003,-0.479681924,-0.691788221,-0.533798778,-0.1532,-0.5706,-0.9933,-1.1409,-1.2926,-1.1678,-0.9415,-0.8917,-0.5760,-0.5157,0.0481,-0.1826,-0.1933,-0.4909,-0.7330,-0.8486,-0.7489,-0.4559,-1.3697,-0.6071,-0.9833,-0.4480,0.4801,0.4247,1.1221,-0.8848,-0.6720,0.0953,-0.9764,-0.4090,0.6672,-0.7053,0.8245,1.8257,0.4175,0.3036,0.0527,0.6029,0.8041,0.0601,0.1281,0.165033533,0.347829915,0.290357551,-0.368238482,-0.343820184,-0.603913125,-0.72437076,-0.633233203,-0.675263542,-0.218775582,-1.134264548,-0.508824697,-0.380602895,-0.517083557,-0.364694769,-0.601175326,-0.582598464,-0.599734953,-0.627444976,-0.048347421,-0.209699603,0.855233631,0.09062635,0.176057606,1.201163009,-0.093358991,0.31054765,0.815558835,0.36825107,1.131104737,0.147379328,-0.138428341,-0.467394528,-0.618572075,0.456063424,-1.030444936,-1.018797744,-1.013939161,-0.075553374,-0.16381902,-0.300838241,0.05333915,1.076963574,-0.251107847,-1.874061561,0.027989666,-1.779662103,0.877297497,0.733804812,1.431371816,0.513144666,1.074974394,0.985889655,0.928595424,1.63842103,0.743141445,0.970489009,-1.720669345,-0.516376415,-0.484193572,-0.195456612,-0.355160265,1.323114362,0.099025163,0.642984488,0.953095417,-0.006352317,0.604440823,0.042660781,0.161712758,0.572618428,0.650294412,0.381384596,-2.916856196,-2.728818059,-4.992105071,-7.504250845,-1.273452652,-2.115613646,1.039265391,-1.370493942,0.377372678,-1.509130002,-0.831330618,-3.20138524,-2.000592119,-2.236483732,-2.032983164,-2.439810754,-0.218493543,-1.585737114,-3.13831677,-0.318888489,0.371182918,-0.826691332,2.342243185,2.508813089,0.13166323,0.065617126
4/13/2003,0.976794191,1.088166853,1.008506757,0.0845,0.3083,0.6537,0.7483,0.7203,0.7573,0.7955,0.5798,0.7301,0.4548,-0.2708,0.1227,0.2736,0.4671,0.6898,0.7547,0.7846,0.7163,0.0087,0.2161,0.1813,0.3172,0.4143,-0.0667,0.0092,0.2618,-0.0042,0.4477,-0.3272,0.2375,-0.5556,0.4436,-0.2109,-0.4172,-1.4105,-0.1011,0.3241,-0.4763,0.4315,-1.1133,-0.5847,0.222795208,0.463008198,0.252459246,-0.117248987,-0.268729089,-0.467712664,-0.537696929,-0.508681239,-0.562229893,-0.160666703,-1.003487277,-0.399250157,-0.323578611,-0.267263716,-0.424536201,-0.443588055,-0.334451449,-0.53424497,-0.459668537,0.128970962,-0.108758259,0.610215007,0.033485588,0.176057606,0.805419658,0.07630566,0.207134859,0.583978398,0.226404232,0.858187889,0.069226761,-0.120518913,-0.394686169,-0.398521181,0.388091636,-0.882212768,-0.875189358,-0.861346294,-0.067757207,-0.170856521,-0.307174827,0.02028005,0.972617717,-0.292842601,-1.753515284,0.027989666,-1.740916137,0.917904712,0.752657664,1.496110458,0.579560199,1.061745507,0.997015963,0.948865251,1.64562146,0.743141445,0.996791533,-1.196121386,-0.31293722,-0.289196383,-0.202690334,-0.588340526,0.881224619,0.094498257,0.700791616,1.008289606,-0.008907001,0.452495421,0.034500854,-0.101703639,0.473556,0.44178762,0.305904618,-1.831412728,-1.710945258,-3.195462065,-4.458626697,-0.501344593,-1.374289591,0.814667335,-1.055977461,0.56893286,-1.189682513,-0.832914553,-1.49166365,-1.317518037,-1.640671489,-1.371737514,-1.750601693,-0.494943135,-1.217338111,-1.85479713,0.090853958,0.278376469,-0.125562061,2.183195821,1.709800385,-0.009435044,0.337997145
4/20/2003,0.348209763,0.366680209,0.248064444,-0.1999,0.3142,0.6182,1.0011,1.0463,0.8948,0.5586,0.2168,0.1791,-0.1544,0.5949,0.0464,-0.3168,-0.2420,-0.0858,0.2171,0.0329,-0.2605,0.0087,-0.2984,-0.3789,-0.5755,0.9497,0.1206,0.1320,-0.3399,0.8898,0.1868,1.4851,0.3980,1.1233,-0.8256,0.9758,1.3116,-0.8835,-0.9242,-0.4974,-0.0426,-0.5730,-0.1599,-1.0207,0.280556883,0.578186481,0.214560941,0.133740507,-0.193637995,-0.331512202,-0.351023098,-0.384129274,-0.449196244,-0.102557824,-0.872710007,-0.289675618,-0.266554326,-0.017443876,-0.484377633,-0.286000783,-0.086304435,-0.468754988,-0.291892098,0.306289346,-0.007816915,0.365196384,-0.023655174,0.176057606,0.409676307,0.245970312,0.103722068,0.35239796,0.084557394,0.585271041,-0.008925806,-0.102609485,-0.321977809,-0.178470287,0.320119848,-0.7339806,-0.731580973,-0.708753427,-0.059961039,-0.177894021,-0.313511413,-0.01277905,0.868271861,-0.334577355,-1.632969007,0.027989666,-1.70217017,0.958511927,0.771510516,1.560849101,0.645975732,1.048516619,1.008142271,0.969135079,1.652821891,0.743141445,1.023094057,-0.671573427,-0.109498025,-0.094199194,-0.209924057,-0.821520787,0.439334876,0.089971352,0.758598745,1.063483795,-0.011461684,0.300550018,0.026340928,-0.365120035,0.374493573,0.233280827,0.230424641,-0.74596926,-0.693072457,-1.39881906,-1.413002548,0.270763466,-0.632965535,0.590069279,-0.741460981,0.760493041,-0.870235023,-0.834498488,0.21805794,-0.634443955,-1.044859246,-0.710491863,-1.061392631,-0.771392727,-0.848939108,-0.571277491,0.500596406,0.18557002,0.575567211,2.024148457,0.910787682,-0.150533318,0.610377164
4/27/2003,0.716161623,0.599975291,0.333748085,-0.2594,-0.2677,-0.1911,-0.2229,-0.5206,-0.4168,-0.0927,-0.0971,-0.1678,-0.5103,-0.4758,-0.1063,0.1912,0.1806,0.2797,0.2360,0.2434,0.1903,-1.3697,-1.1216,-0.6442,-0.4763,-1.0476,0.4694,-0.6109,0.8817,-0.4248,-0.8231,-2.7854,-0.8481,0.1820,-0.1681,0.3818,0.2039,-0.2089,-1.1254,0.2568,-0.9661,-0.9505,-0.2001,-0.4046,0.338318559,0.693364764,0.176662636,0.384730001,-0.1185469,-0.195311741,-0.164349267,-0.259577309,-0.336162595,-0.044448945,-0.741932736,-0.180101079,-0.209530042,0.232375964,-0.544219065,-0.128413511,0.16184258,-0.403265005,-0.124115658,0.483607729,0.093124429,0.12017776,-0.080795935,0.176057606,0.013932957,0.415634963,0.000309278,0.120817523,-0.057289443,0.312354193,-0.087078374,-0.084700057,-0.249269449,0.041580607,0.252148061,-0.585748432,-0.587972588,-0.55616056,-0.052164872,-0.184931522,-0.319847998,-0.04583815,0.763926004,-0.376312109,-1.51242273,0.027989666,-1.663424203,0.999119143,0.790363368,1.625587743,0.712391264,1.035287731,1.019268579,0.989404906,1.660022321,0.743141445,1.049396581,-0.147025467,0.093941171,0.100797995,-0.217157779,-1.054701048,-0.002554867,0.085444447,0.816405874,1.118677984,-0.014016367,0.148604615,0.018181001,-0.628536431,0.275431146,0.024774034,0.154944663,0.339474208,0.324800345,0.397823946,1.6326216,1.042871525,0.10835852,0.365471222,-0.4269445,0.952053223,-0.550787534,-0.836082423,1.92777953,0.048630127,-0.449047004,-0.049246213,-0.37218357,-1.047842318,-0.480540105,0.712242149,0.910338853,0.092763572,1.276696482,1.865101093,0.111774978,-0.291631591,0.882757183
5/4/2003,0.072245867,-0.605382635,-0.68374515,-0.2381,-0.4756,-0.5958,-0.8482,-1.2240,-1.1467,-0.9020,-0.7347,-0.5760,-0.7097,0.1848,-0.1063,-0.2070,-0.5285,-0.5749,-0.7543,-0.8090,-0.5461,-1.2637,-1.1216,-0.9980,-0.8873,1.1922,-1.1344,-0.0155,0.9114,0.1888,0.4300,-0.4334,-0.0585,1.3497,-0.9323,1.0059,1.2896,-0.0493,-1.3527,-0.7229,-0.6291,-0.8878,-1.6021,-1.8182,0.396080234,0.808543047,0.138764331,0.635719496,-0.043455805,-0.059111279,0.022324565,-0.135025345,-0.223128946,0.013659934,-0.611155465,-0.07052654,-0.152505757,0.482195805,-0.604060496,0.029173761,0.409989595,-0.337775022,0.043660781,0.660926113,0.194065773,-0.124840864,-0.137936697,0.176057606,-0.381810394,0.585299614,-0.103103513,-0.110762915,-0.199136281,0.039437345,-0.165230941,-0.066790629,-0.176561089,0.261631501,0.184176273,-0.437516265,-0.444364202,-0.403567693,-0.044368705,-0.191969023,-0.326184584,-0.078897249,0.659580147,-0.418046863,-1.391876453,0.027989666,-1.624678237,1.039726358,0.809216219,1.690326385,0.778806797,1.022058844,1.030394887,1.009674733,1.667222752,0.743141445,1.075699105,0.377522492,0.297380366,0.295795184,-0.224391501,-1.287881309,-0.44444461,0.080917541,0.874213002,1.173872172,-0.01657105,-0.003340787,0.010021074,-0.891952828,0.176368719,-0.183732759,0.079464685,1.424917676,1.342673146,2.194466951,4.678245748,1.814979584,0.849682576,0.140873166,-0.112428019,1.143613405,-0.231340044,-0.837666358,3.637501119,0.731704209,0.146765239,0.611999438,0.317025491,-1.32429191,-0.112141102,1.995761789,1.320081301,-4.29E-05,1.977825754,1.706053729,-0.687237726,-0.432729865,1.155137201
5/11/2003,-1.399561575,-0.985567213,-1.026479713,-0.3400,-0.2856,-0.3118,-0.3958,-0.9266,-1.4005,-1.8099,-1.6961,-1.4740,-1.2920,-0.2025,-0.1826,-0.0422,-0.0589,-0.0414,-0.1130,-1.2450,-0.9519,-1.4758,-1.6360,-0.8948,-1.0007,0.4113,2.8309,1.9136,0.8773,0.8532,0.0766,1.3874,0.6601,0.0888,-0.0732,-0.1064,0.1303,-0.2812,-1.7716,-1.0641,-0.0552,-1.4150,-1.4690,-1.8479,0.322896116,0.658750516,0.192627675,0.648367588,0.07317483,-0.025928081,0.040573394,-0.058091027,-0.12260974,0.070351541,-0.508654419,-0.015319693,-0.10225449,0.465420312,-0.454808423,0.105574693,-0.081092502,-0.380981781,0.125107809,0.578452446,0.125382466,0.17883407,-0.07151706,0.217386221,-0.079183126,0.38463142,0.014416923,0.158002094,-0.049864435,0.374917827,-0.128272607,-0.072760971,-0.19455769,0.248198835,0.184014963,-0.468113298,-0.4555749,-0.477205324,-0.04813793,-0.215903031,-0.379746833,-0.090672915,0.387925442,-0.203230959,-1.391876453,0.027989666,-1.58593227,1.080641395,0.86291574,1.690326385,0.805743097,1.101195172,1.044033039,0.985280296,1.717138217,0.772967135,1.05056743,0.427995894,0.287234675,0.207405132,-0.171132155,-1.217352446,-0.554917045,0.042506381,0.426467641,0.947088155,-0.049671322,-0.034360855,0.00761917,-0.561020876,0.005592176,-0.292386716,0.048639656,1.332545101,1.275039264,1.959711481,3.693122181,1.127129979,0.903864325,0.444361428,0.314157301,0.710037424,0.374052286,-0.488711483,1.930963996,0.778670801,0.599918691,0.766418022,0.557309295,-0.776135952,0.499220867,0.844023687,0.828014317,-0.061342954,1.276474776,1.118269993,-0.41827718,-0.27824099,0.811373704
5/18/2003,-1.016278387,-1.279346206,-1.947578852,-0.6796,-0.4756,-0.5958,-0.3692,-0.5149,-1.0621,-1.8297,-1.8138,-2.2087,-2.0468,0.0937,0.0464,-0.0147,-0.4534,-0.4958,-0.3393,-1.4555,-1.6882,-2.0060,-1.3273,-1.4550,-0.9723,0.2247,1.3906,-0.0618,0.6886,0.2158,0.7419,0.8959,0.8012,0.4193,-0.2884,0.0011,-1.0430,-0.3866,-0.7237,-0.8550,-0.8164,-0.4190,-1.5021,-0.4306,0.249711998,0.508957984,0.246491019,0.661015681,0.189805466,0.007255117,0.058822223,0.01884329,-0.022090534,0.127043149,-0.406153372,0.039887154,-0.052003223,0.44864482,-0.30555635,0.181975625,-0.572174599,-0.42418854,0.206554837,0.495978779,0.05669916,0.482509004,-0.005097422,0.258714836,0.223444142,0.183963225,0.131937359,0.426767103,0.099407412,0.710398309,-0.091314272,-0.078731312,-0.212554291,0.234766169,0.183853653,-0.498710331,-0.466785598,-0.550842956,-0.051907156,-0.239837038,-0.433309082,-0.102448581,0.116270738,0.011584945,-1.391876453,0.027989666,-1.547186304,1.121556433,0.91661526,1.690326385,0.832679396,1.1803315,1.05767119,0.960885859,1.767053682,0.802792825,1.025435756,0.478469295,0.277088985,0.119015081,-0.117872808,-1.146823583,-0.665389481,0.004095221,-0.021277721,0.720304138,-0.082771594,-0.065380922,0.005217267,-0.230088923,-0.165184366,-0.401040672,0.017814627,1.240172527,1.207405381,1.724956011,2.707998614,0.439280375,0.958046074,0.747849691,0.740742621,0.276461443,0.979444617,-0.139756609,0.224426872,0.825637394,1.053072143,0.920836607,0.797593099,-0.227979995,1.110582836,-0.307714414,0.335947333,-0.12264303,0.575123798,0.530486257,-0.149316634,-0.123752115,0.467610207
5/25/2003,-1.031609715,-1.244783972,-1.562002468,0.7128,-0.1668,-0.5674,-0.9546,-0.9495,-1.2313,-1.6126,-1.5980,-1.8005,-1.8743,-0.5442,-0.1063,0.2324,0.3168,0.0772,-0.2261,-0.8692,-0.9669,-2.3241,-1.6360,-1.2634,-0.7881,-0.6107,-1.0277,-1.0105,1.5896,0.0401,0.0994,-0.0053,0.1882,-0.5443,0.3436,-0.4483,-0.2908,0.2338,-1.6252,0.5136,-0.6288,-0.9581,0.3277,-0.6287,0.17652788,0.359165453,0.300354364,0.673663774,0.306436101,0.040438315,0.077071052,0.095777608,0.078428672,0.183734756,-0.303652326,0.095094001,-0.001751956,0.431869328,-0.156304277,0.258376557,-1.063256695,-0.467395299,0.288001865,0.413505112,-0.011984146,0.786183938,0.061322215,0.300043451,0.526071411,-0.016704969,0.249457794,0.695532112,0.248679258,1.045878791,-0.054355938,-0.084701654,-0.230550891,0.221333502,0.183692344,-0.529307364,-0.477996296,-0.624480588,-0.055676382,-0.263771046,-0.486871331,-0.114224247,-0.155383967,0.226400849,-1.391876453,0.027989666,-1.508440337,1.16247147,0.97031478,1.690326385,0.859615696,1.259467828,1.071309342,0.936491422,1.816969147,0.832618515,1.000304081,0.528942697,0.266943294,0.030625029,-0.064613461,-1.076294721,-0.775861917,-0.03431594,-0.469023082,0.49352012,-0.115871866,-0.09640099,0.002815363,0.100843029,-0.335960909,-0.509694629,-0.013010402,1.147799953,1.139771499,1.490200541,1.722875047,-0.248569229,1.012227823,1.051337953,1.16732794,-0.157114539,1.584836948,0.209198265,-1.482110252,0.872603986,1.506225595,1.075255191,1.037876902,0.320175963,1.721944805,-1.459452516,-0.156119651,-0.183943107,-0.12622718,-0.05729748,0.119643912,0.030736761,0.12384671
6/1/2003,0.352042595,0.293235461,0.451563092,0.7043,0.4627,0.2916,-0.1031,-0.3605,-0.5808,-0.3987,-0.0971,0.0771,0.4332,0.6290,-0.1063,-0.4747,-0.1528,-0.3427,-0.5940,-0.7188,-0.3582,0.4329,0.1132,-0.1062,-0.3134,-0.1837,0.0886,0.0329,-0.5668,0.6796,1.0072,0.2314,0.5987,1.2602,-0.8934,1.0534,4.2124,0.0922,0.2963,1.4871,-0.0436,0.4988,-0.3801,0.4663,0.103343761,0.209372922,0.354217708,0.686311867,0.423066737,0.073621514,0.095319881,0.172711925,0.178947878,0.240426364,-0.20115128,0.150300848,0.048499312,0.415093835,-0.007052203,0.334777488,-1.554338792,-0.510602058,0.369448894,0.331031446,-0.080667453,1.089858872,0.127741852,0.341372066,0.828698679,-0.217373164,0.36697823,0.96429712,0.397951105,1.381359274,-0.017397604,-0.090671996,-0.248547492,0.207900836,0.183531034,-0.559904397,-0.489206995,-0.69811822,-0.059445607,-0.287705053,-0.54043358,-0.125999913,-0.427038672,0.441216753,-1.391876453,0.027989666,-1.46969437,1.203386507,1.0240143,1.690326385,0.886551996,1.338604156,1.084947493,0.912096985,1.866884612,0.862444205,0.975172407,0.579416099,0.256797604,-0.057765022,-0.011354115,-1.005765858,-0.886334353,-0.0727271,-0.916768444,0.266736103,-0.148972138,-0.127421057,0.000413459,0.431774981,-0.506737451,-0.618348586,-0.043835432,1.055427378,1.072137617,1.255445071,0.73775148,-0.936418834,1.066409572,1.354826216,1.59391326,-0.59069052,2.190229278,0.55815314,-3.188647376,0.919570579,1.959379047,1.229673776,1.278160706,0.868331921,2.333306774,-2.611190617,-0.648186636,-0.245243184,-0.827578158,-0.645081216,0.388604459,0.185225636,-0.219916787
6/8/2003,-0.682822013,-0.605382635,-0.255326945,-0.2466,-0.4400,-0.6313,-0.6885,-0.9209,-0.7818,-0.4579,-0.4699,-0.3515,-0.1275,-0.6694,-0.7170,-0.2413,0.2041,0.1414,0.0662,0.0930,0.1828,-0.5215,-0.1955,0.0707,0.2818,0.2833,-0.2588,-0.5528,-0.1475,-0.0547,0.6609,1.0166,-0.0228,0.9617,-0.7188,1.2056,0.8321,0.5380,0.5985,-0.4148,-1.2167,1.1704,-0.4666,-0.2375,0.069688369,0.139615951,0.337235358,0.656178837,0.418097927,0.14264104,0.191456511,0.266336469,0.320441921,0.307350652,-0.023696079,0.159752941,0.075434996,0.383843545,-0.048247942,0.316222227,-0.99577746,-0.356951986,0.349542086,-0.089584255,-0.189306122,0.573203991,0.038601502,0.24218339,0.623843297,-0.282155537,0.208605398,0.837210267,0.554202871,0.908478928,-0.042013384,-0.09140686,-0.291812353,0.176245538,0.168500457,-0.615024976,-0.544201904,-0.751268168,-0.052572113,-0.278753245,-0.5195908,-0.122635082,-0.261627712,0.410334729,-1.456167801,0.027989666,-1.531687917,1.211520719,1.104175856,1.726095367,0.910801199,1.282059699,1.087638754,0.953561347,1.852101628,0.854005872,0.995277746,0.631787568,0.188808931,-0.074554551,-0.156209388,-0.984888246,-0.886334353,-0.070491517,-0.659344849,0.251402474,-0.10695354,-0.016608307,0.007280708,0.571076294,-0.27156694,-0.480446727,-0.03233963,0.713235777,0.718054804,0.916718636,0.2410015,-0.646095704,1.023364684,1.051070045,1.358412695,-0.322480575,1.818496723,0.446545916,-2.189133074,0.919272302,1.598145404,1.106689884,1.23466921,0.882091987,1.946824639,-1.769629871,-0.582087079,-0.343196523,-0.60355021,-0.445926256,0.870290087,0.181843136,-0.571069321
6/15/2003,-1.445555558,-1.538562964,-1.797632481,-0.8834,-1.5682,-1.7600,-1.4868,-1.2697,-1.4217,-1.3757,-1.4410,-1.5760,-1.6586,-0.0202,-0.8697,-0.7700,-1.2235,-1.2072,-1.0372,-1.0345,-1.1472,-1.6879,-1.4302,-1.1602,-0.9723,-0.7644,-0.1944,0.2792,-0.9081,-1.0926,-1.1948,-0.3899,-0.8004,-0.0229,0.0267,0.2544,0.0171,-0.1758,-1.1271,-0.7954,-0.4435,-1.2241,-1.4854,-0.8135,0.036032977,0.069858981,0.320253008,0.626045806,0.413129117,0.211660567,0.287593141,0.359961013,0.461935963,0.37427494,0.153759123,0.169205033,0.102370681,0.352593254,-0.08944368,0.297666966,-0.437216128,-0.203301914,0.329635278,-0.510199955,-0.297944791,0.056549109,-0.050538848,0.142994714,0.418987916,-0.346937909,0.050232566,0.710123414,0.710454637,0.435598583,-0.066629164,-0.092141724,-0.335077213,0.14459024,0.15346988,-0.670145555,-0.599196814,-0.804418117,-0.04569862,-0.269801437,-0.498748021,-0.119270252,-0.096216751,0.379452705,-1.520459149,0.027989666,-1.593681463,1.21965493,1.184337411,1.761864349,0.935050402,1.225515243,1.090330014,0.995025708,1.837318643,0.845567539,1.015383086,0.684159038,0.120820257,-0.091344079,-0.301064661,-0.964010634,-0.886334353,-0.068255934,-0.401921254,0.236068846,-0.064934943,0.094204443,0.014147957,0.710377607,-0.036396428,-0.342544868,-0.020843828,0.371044176,0.36397199,0.577992201,-0.25574848,-0.355772575,0.980319797,0.747313875,1.12291213,-0.05427063,1.446764167,0.334938691,-1.189618772,0.918974024,1.23691176,0.983705992,1.191177715,0.895852053,1.560342503,-0.928069124,-0.515987523,-0.441149863,-0.379522261,-0.246771296,1.351975716,0.178460636,-0.922221855
6/22/2003,0.777486933,0.967199032,1.28697859,-1.4778,-1.0457,-0.9365,-0.4224,0.8347,1.3285,1.3087,1.3253,1.1383,1.0802,0.0254,-0.4880,-0.4541,-0.8478,-0.6737,-0.3204,0.9801,0.8215,0.9631,0.9363,0.6530,0.6290,0.6261,-0.4174,0.0819,0.0221,0.4086,-0.3461,0.0833,0.4122,0.2355,-0.1919,-0.0914,0.2445,-0.4559,1.7574,0.5703,0.4052,1.7070,1.5837,0.8588,0.002377585,0.00010201,0.303270658,0.595912775,0.408160307,0.280680093,0.38372977,0.453585557,0.603430006,0.441199227,0.331214324,0.178657126,0.129306365,0.321342964,-0.130639418,0.279111705,0.121345204,-0.049651842,0.309728471,-0.930815656,-0.40658346,-0.460105772,-0.139679198,0.043806038,0.214132534,-0.411720282,-0.108140266,0.583036561,0.866706403,-0.037281762,-0.091244944,-0.092876588,-0.378342074,0.112934942,0.138439304,-0.725266134,-0.654191723,-0.857568065,-0.038825126,-0.260849629,-0.477905241,-0.115905422,0.069194209,0.348570681,-1.584750496,0.027989666,-1.65567501,1.227789142,1.264498967,1.797633332,0.959299606,1.168970787,1.093021275,1.03649007,1.822535659,0.837129206,1.035488426,0.736530507,0.052831584,-0.108133607,-0.445919935,-0.943133023,-0.886334353,-0.066020351,-0.144497659,0.220735217,-0.022916346,0.205017194,0.021015206,0.849678921,0.198774083,-0.204643009,-0.009348026,0.028852574,0.009889177,0.239265765,-0.75249846,-0.065449446,0.937274909,0.443557705,0.887411564,0.213939315,1.075031611,0.223331467,-0.19010447,0.918675747,0.875678116,0.8607221,1.14768622,0.90961212,1.173860367,-0.086508377,-0.449887967,-0.539103202,-0.155494312,-0.047616336,1.833661344,0.175078137,-1.273374388
6/29/2003,0.24089047,0.379641047,0.558667643,-0.3230,0.1420,0.5401,0.9346,0.6746,0.6515,0.8744,0.9133,1.1179,1.2527,-1.2276,0.7334,1.3996,1.1245,1.4406,1.6790,1.4762,1.6330,1.3872,0.9363,1.7586,1.4084,0.0768,-1.1714,-0.9321,-1.5417,0.0513,0.0094,-0.9616,-0.6502,-0.8714,0.6012,-1.0828,-0.6893,0.0079,1.1830,0.7709,0.5759,1.1599,-0.7794,0.5198,-0.031277807,-0.06965496,0.286288309,0.565779745,0.403191497,0.34969962,0.4798664,0.547210102,0.744924048,0.508123515,0.508669525,0.188109219,0.15624205,0.290092673,-0.171835157,0.260556444,0.679906536,0.10399823,0.289821663,-1.351431356,-0.51522213,-0.976760654,-0.228819547,-0.055382638,0.009277153,-0.476502654,-0.266513098,0.455949707,1.02295817,-0.510162107,-0.115860724,-0.093611451,-0.421606935,0.081279644,0.123408727,-0.780386713,-0.709186633,-0.910718014,-0.031951632,-0.251897822,-0.457062462,-0.112540592,0.234605169,0.317688657,-1.649041844,0.027989666,-1.717668557,1.235923353,1.344660522,1.833402314,0.983548809,1.11242633,1.095712536,1.077954431,1.807752674,0.828690872,1.055593765,0.788901977,-0.015157089,-0.124923136,-0.590775208,-0.922255411,-0.886334353,-0.063784768,0.112925936,0.205401589,0.019102252,0.315829944,0.027882455,0.988980234,0.433944595,-0.06674115,0.002147776,-0.313339027,-0.344193636,-0.09946067,-1.249248439,0.224873683,0.894230022,0.139801535,0.651910999,0.482149259,0.703299055,0.111724243,0.809409833,0.91837747,0.514444472,0.737738208,1.104194725,0.923372186,0.787378231,0.755052369,-0.38378841,-0.637056542,0.068533637,0.151538624,2.315346973,0.171695637,-1.624526922
